,heads,tails
14109,1630940,1431766
14110,1487252,37634
14111,1566328,1688149
14112,1596958,750686
14113,1015328,1123735
14114,1366744,1379404
14115,1433833,1528557
14116,1340122,1245104
14117,1688941,1294632
14118,1038357,353943
14119,714256,741516
14120,1414374,1607549
14121,1355250,1563227
14122,1120193,1031296
14123,1528760,1556179
14124,907045,1311230
14125,928658,1637969
14126,7039,1643542
14127,46080,1105184
14128,1031203,1042893
14129,1157806,924719
14130,1598665,355811
14131,1050797,1376804
14132,1191359,1141391
14133,1067983,1414628
14134,1553734,767405
14135,1056903,81061
14136,717806,31791
14137,1641197,1619312
14138,1434601,1606069
14139,1604930,1044378
14140,1616666,33619
14141,1123316,887247
14142,1553264,1285819
14143,1497033,1289496
14144,1681305,1366340
14145,1502630,15357
14146,1088856,874015
14147,1175609,1572694
14148,1559754,1345801
14149,798371,1327811
14150,1078037,868611
14151,1391135,780571
14152,216539,1591615
14153,823277,1094348
14154,802681,856751
14155,45012,1223533
14156,865911,61004
14157,18926,1479094
14158,1058307,1017491
14159,1570440,1638933
14160,714284,1572910
14161,1688149,891024
14162,16732,1175151
14163,1419556,1508786
14164,1586105,1048695
14165,1568669,1158780
14166,1501489,75340
14167,1353282,1340652
14168,1004411,1022321
14169,1559856,1343719
14170,203077,351721
14171,1375557,1473654
14172,1088034,1053369
14173,1442853,1170797
14174,939767,1539708
14175,724004,1587981
14176,1016169,1120295
14177,918958,898660
14178,1128281,1353226
14179,1321732,1566972
14180,1262039,1265131
14181,1135971,1404943
14182,897723,4962
14183,1094810,1101215
14184,1620179,1033905
14185,1236275,1552451
14186,1089815,1301712
14187,1293818,8063
14188,748268,896841
14189,749038,84246
14190,716006,882800
14191,1607641,67215
14192,1383701,98618
14193,1003022,824225
14194,874499,1390533
14195,1402486,1542447
14196,1545061,1402747
14197,1647705,1532961
14198,1070985,1056794
14199,1365784,1261249
14200,1649675,1490349
14201,1537169,1144519
14202,1561660,1141615
14203,1676580,917273
14204,1190370,1348952
14205,1336047,851205
14206,1640266,95047
14207,71180,1104855
14208,1617227,1262823
14209,1643873,1318641
14210,1519405,1037156
14211,862831,1368458
14212,1499573,72741
14213,1496454,722077
14214,707549,319201
14215,1067294,1381447
14216,1423689,1164888
14217,1469284,1326205
14218,813672,1389072
14219,1391750,1581076
14220,1426506,1552700
14221,912752,1034669
14222,836429,1579252
14223,1487997,1434524
14224,1045609,807882
14225,1103982,1228627
14226,1409253,1672900
14227,1658566,918646
14228,1671013,1117480
14229,1527705,1453099
14230,50863,723125
14231,1437479,730349
14232,1374535,1297989
14233,1585644,1605024
14234,930245,785786
14235,1324772,1587246
14236,40528,1443062
14237,1322505,1372167
14238,1517598,1523486
14239,29915,1357369
14240,1358654,1179500
14241,1037646,1293234
14242,1616997,898174
14243,902739,1581405
14244,98246,1633651
14245,1317880,1287032
14246,1346022,1390312
14247,21344,1585067
14248,1551901,1487997
14249,1266832,1345016
14250,1593548,1587732
14251,1681906,1262976
14252,1590715,1357671
14253,1444363,352955
14254,60977,1593001
14255,1632028,1623024
14256,712537,1003936
14257,838796,1347022
14258,1633142,1639234
14259,1060822,1308569
14260,1681169,1578423
14261,1092796,796124
14262,53669,842662
14263,1479247,1398529
14264,105319,1590418
14265,886136,1321792
14266,1348334,1381447
14267,1655514,1095996
14268,946840,1144062
14269,66418,1054721
14270,1571117,15511
14271,26324,1110607
14272,764811,1608430
14273,1279363,1091325
14274,836429,874710
14275,1653821,1301838
14276,829608,935007
14277,1070985,764180
14278,1051470,1076541
14279,54681,850209
14280,1294016,1130758
14281,68622,715446
14282,830916,1398702
14283,924383,1108967
14284,928658,887226
14285,1303942,1453818
14286,844161,716314
14287,809933,1667161
14288,1422143,1335190
14289,1067063,1555074
14290,1413329,1470550
14291,105744,1290098
14292,1402057,926761
14293,1604862,1121745
14294,1598683,1500123
14295,1670541,1517401
14296,38723,1314223
14297,1543083,1589150
14298,1597131,1588014
14299,1520697,1357369
14300,30697,1600784
14301,922330,1475841
14302,1652561,1283810
14303,1643550,899689
14304,1389170,1287213
14305,86264,727634
14306,820771,1625425
14307,1681714,1375205
14308,93205,1389128
14309,894560,1478726
14310,788965,1675171
14311,1133470,1582341
14312,1065860,1568319
14313,894738,1081661
14314,1002517,1597846
14315,1337013,1625042
14316,779544,815065
14317,1514128,1634997
14318,1678531,1331875
14319,1201792,316253
14320,1422222,1045539
14321,90168,98362
14322,792161,1424454
14323,1590565,1013237
14324,1043337,1000683
14325,1548621,1289237
14326,93556,1286613
14327,1275014,1102432
14328,799233,1102392
14329,1096376,51011
14330,12040,54476
14331,33992,45876
14332,866439,1620346
14333,69488,59527
14334,1411342,844856
14335,769520,1578845
14336,1053706,1649096
14337,1650101,898437
14338,1631001,320340
14339,859747,944809
14340,1074902,1425203
14341,1108046,1136352
14342,1563536,1062449
14343,1620346,1420035
14344,18926,1423824
14345,1339048,1609319
14346,934739,858877
14347,352736,1575048
14348,1636050,1070412
14349,1619558,812128
14350,277595,749647
14351,1209709,1535456
14352,21535,1132651
14353,1626696,1500375
14354,21535,895665
14355,1145197,315131
14356,1070154,1219601
14357,1657324,1632092
14358,1499717,1679420
14359,1574963,1564657
14360,1616741,1311596
14361,1387713,1545312
14362,72205,1556107
14363,1311596,1349437
14364,1601705,1403256
14365,1000697,1644406
14366,818677,886136
14367,1678361,1590997
14368,1606736,72444
14369,16040,1488613
14370,1541119,1059784
14371,5656,1019695
14372,934739,946647
14373,1051514,821127
14374,1642365,1614924
14375,716646,1057217
14376,1388658,1636315
14377,1675033,1652885
14378,1652958,1013488
14379,1394922,1160958
14380,1356576,1576441
14381,933738,1424151
14382,1565228,1035092
14383,86312,1308710
14384,924642,893970
14385,1631055,1419625
14386,1560449,1626937
14387,1324410,766421
14388,1490165,1553993
14389,750199,904080
14390,1082754,1403674
14391,1650962,1647771
14392,33769,847464
14393,1339947,1117057
14394,1399529,799231
14395,1123852,1375195
14396,784977,1289945
14397,14930,1561032
14398,1443646,1609671
14399,52485,1598693
14400,1500242,1687955
14401,1642435,1084384
14402,1420035,1363829
14403,1301611,1493761
14404,1045942,1327068
14405,888491,1029199
14406,1437925,1569414
14407,80420,1171486
14408,1627554,1552358
14409,95521,1589149
14410,1611647,862651
14411,1143155,1169445
14412,1566561,1442626
14413,771999,50104
14414,1294016,1629702
14415,1590383,1503538
14416,922359,1442853
14417,1632323,1297341
14418,1574186,1644488
14419,1507934,1164256
14420,1498382,1657788
14421,78311,1007019
14422,1579252,1496048
14423,794619,1677761
14424,814920,867028
14425,1308208,1069308
14426,1499807,1670601
14427,1118974,1326190
14428,1638227,1037649
14429,1518587,1558432
14430,1389072,1024520
14431,777676,1130258
14432,876188,1166409
14433,1639691,1024478
14434,353184,1501989
14435,1283316,1499912
14436,1381447,1069530
14437,799165,351231
14438,7789,1415311
14439,1438231,892482
14440,1058623,1099160
14441,1477336,1678407
14442,1610911,930420
14443,1308606,56679
14444,1616262,81318
14445,915358,1137091
14446,72741,96869
14447,1308085,1076682
14448,18672,72633
14449,1276531,1282977
14450,20639,877212
14451,1606104,1656088
14452,1027099,1017907
14453,1487052,1326917
14454,1585738,1551097
14455,1164012,55242
14456,1262823,1586573
14457,1126956,1414382
14458,83402,1431766
14459,1501862,878726
14460,1509589,1390777
14461,796505,1545018
14462,1000955,96021
14463,1593195,869187
14464,1449792,1080398
14465,1475841,278130
14466,1464963,73309
14467,49196,16614
14468,1053691,1528396
14469,1137883,1593001
14470,1178104,1490630
14471,95953,724445
14472,882508,1418175
14473,737758,1450923
14474,1590584,28917
14475,50172,1495491
14476,1060822,1637008
14477,1021917,1413891
14478,715072,1653882
14479,1034594,1038074
14480,1644804,794619
14481,1437786,1607549
14482,1564708,1543739
14483,1524358,7536
14484,1445831,1598397
14485,1037868,1334978
14486,1431959,1614106
14487,1578620,1449574
14488,2969,1286964
14489,886835,1340041
14490,1651561,1411685
14491,101829,1286181
14492,1302946,1424454
14493,72205,948426
14494,1349577,853816
14495,886835,1662618
14496,1168478,1108341
14497,1546652,55135
14498,1085621,1085621
14499,75208,1597032
14500,817473,1552328
14501,1201792,1371217
14502,917520,2034
14503,1086303,887359
14504,828916,1542976
14505,48898,808450
14506,900075,1404655
14507,934473,887137
14508,826083,1088033
14509,1211211,1624644
14510,1502557,6494
14511,1640052,846931
14512,1432196,922330
14513,83350,1634117
14514,1626644,1141391
14515,1205181,1604862
14516,1455684,1038074
14517,1637459,910638
14518,1563699,1131312
14519,1620070,1597811
14520,1335103,1501350
14521,1389067,1668931
14522,315256,1666156
14523,1055454,809933
14524,1665598,784199
14525,1496671,1665598
14526,1357371,1618713
14527,749038,927133
14528,1563922,1018254
14529,914712,61004
14530,922360,1438133
14531,931584,1498122
14532,1095996,1365784
14533,1504747,1164888
14534,1551182,1609711
14535,1034054,725363
14536,1411059,1606757
14537,1451514,1506439
14538,1609711,1131312
14539,721447,758938
14540,1403802,1567572
14541,1526689,1178711
14542,722077,1623024
14543,65873,18926
14544,1174922,1466593
14545,3146,29644
14546,1226308,1016470
14547,831641,1415306
14548,1305773,921114
14549,929887,96699
14550,890447,1630690
14551,93859,1429560
14552,1594466,1385508
14553,1551901,1097792
14554,1027443,933955
14555,1425205,1294016
14556,1029125,884650
14557,1554923,1287032
14558,6207,1070680
14559,1357660,1045543
14560,874501,1228454
14561,741516,1299033
14562,1047122,741696
14563,1511820,1108320
14564,1024725,946644
14565,1356284,1279695
14566,1617669,1309132
14567,1283699,724910
14568,819793,1663240
14569,1433714,1516973
14570,320193,1372612
14571,59558,1130310
14572,1582576,1493526
14573,1138724,1502555
14574,1174821,1088162
14575,1511161,1047881
14576,1200375,1491487
14577,1071760,1433714
14578,1414767,1662810
14579,1580345,1636513
14580,1522787,31107
14581,1609702,1558235
14582,1026655,1168165
14583,1564053,1047170
14584,1005276,1004411
14585,18926,1058444
14586,1609472,75252
14587,1452936,1592706
14588,87347,941548
14589,1542335,1623613
14590,1649345,903127
14591,1511261,1568875
14592,1373835,1035688
14593,65100,918577
14594,906163,1632028
14595,320575,1682481
14596,1577190,1626971
14597,1005731,357097
14598,1416876,1092570
14599,1403570,1604464
14600,1001916,927133
14601,827876,277948
14602,1171838,1409493
14603,1488139,1304464
14604,1339469,1043894
14605,202947,25475
14606,1209028,1593470
14607,1579445,1084752
14608,100493,23666
14609,1550377,1605607
14610,50863,1103090
14611,1348911,896747
14612,97196,1571238
14613,1144519,1392545
14614,1324424,1394159
14615,18498,1631256
14616,30305,1095981
14617,1371128,314227
14618,1672887,23426
14619,1594686,1065201
14620,716314,1321834
14621,1580345,931059
14622,1344736,1636286
14623,1027207,1383084
14624,1021270,1294924
14625,319201,884498
14626,1081078,750004
14627,719209,1383414
14628,1630940,1614556
14629,313364,1053369
14630,1463208,1601385
14631,1005101,1430319
14632,1385228,317340
14633,1482430,1053650
14634,1641489,1368514
14635,1288855,96869
14636,1378774,1025771
14637,1594617,1518832
14638,1129623,787030
14639,1564708,1309442
14640,1006837,1407805
14641,1501720,1668428
14642,1430523,1210227
14643,1114208,1375195
14644,1115222,1036584
14645,1580905,1439222
14646,1140536,1634447
14647,1607741,1061630
14648,1375793,1021860
14649,1578318,1590799
14650,47217,738076
14651,1080319,1040593
14652,1330568,1000683
14653,1134765,1398529
14654,1060523,64996
14655,1631256,886137
14656,49826,949859
14657,921547,1129920
14658,1439724,766421
14659,1441236,1285701
14660,780571,906553
14661,1653979,1639691
14662,1558871,1636286
14663,1559270,1326003
14664,1084267,75439
14665,1282400,202947
14666,1159036,1479382
14667,1514773,1475841
14668,924383,1633931
14669,101984,22444
14670,1372183,783324
14671,1638449,831968
14672,1507605,1345756
14673,1563315,1063761
14674,871763,881524
14675,1624873,1395942
14676,1541451,1537169
14677,771999,1125264
14678,1055160,712515
14679,1276187,1254699
14680,1577459,1396549
14681,1158387,1107280
14682,1571283,935494
14683,1376227,875159
14684,1417028,876883
14685,1369786,1321771
14686,1434737,1591565
14687,1533758,1624025
14688,1282266,910679
14689,1435224,1283596
14690,1482913,1574219
14691,1569994,1411906
14692,1090872,1108674
14693,1031623,1422105
14694,1398797,1534120
14695,1381240,101199
14696,1434620,1502152
14697,275119,1385329
14698,1520300,1547638
14699,1681400,1514514
14700,1040593,72741
14701,18926,23632
14702,1326205,793171
14703,1484949,1106645
14704,61004,1636708
14705,858877,29534
14706,1559157,1419051
14707,1652535,742278
14708,1532079,789933
14709,1284812,3146
14710,1020416,1411059
14711,1486279,1014507
14712,1599407,1025771
14713,1436942,1314196
14714,1418819,1425289
14715,1404912,1386926
14716,78239,1014739
14717,784681,802481
14718,1166388,1097338
14719,49196,354869
14720,1018254,1552164
14721,1383054,1585608
14722,1407041,1613665
14723,1407041,1490165
14724,1674910,1662810
14725,1566097,1325878
14726,1631547,1389123
14727,1035748,1528308
14728,1663133,885245
14729,1666138,1518380
14730,1369568,1488917
14731,1011006,904163
14732,1080448,1537561
14733,1309132,1659617
14734,857949,708781
14735,65172,1269127
14736,1374310,56047
14737,1140859,1654865
14738,1168165,1556801
14739,1343465,350644
14740,1616736,1580345
14741,1554225,1485176
14742,1647822,1652106
14743,1079282,95953
14744,1468780,1419275
14745,830122,1571759
14746,37996,1611547
14747,922359,949961
14748,1262039,1167294
14749,1353282,773141
14750,1576197,1604082
14751,927720,824410
14752,823277,1623837
14753,884219,1483646
14754,1595097,1352010
14755,1000232,1552221
14756,97216,1234006
14757,1592603,1175505
14758,874761,729986
14759,707179,1463972
14760,1584363,1412665
14761,864559,40570
14762,1622491,704159
14763,1440024,1655780
14764,910638,831968
14765,1403676,922869
14766,1216596,701985
14767,1347022,1488419
14768,317540,907654
14769,1687955,1040719
14770,1654330,941548
14771,1610682,1050007
14772,890801,1164552
14773,1578845,1544116
14774,7789,827876
14775,729986,1681459
14776,912833,1037760
14777,1230634,1447051
14778,1089319,1643873
14779,1672899,1556801
14780,1083922,1509261
14781,1627606,1574460
14782,46195,1049782
14783,1451654,913496
14784,1081568,1586468
14785,1292653,866970
14786,1017008,922503
14787,1409775,1092570
14788,1420030,1555571
14789,99359,1516805
14790,1096752,773910
14791,917470,1635139
14792,357020,893162
14793,1550737,1499832
14794,867038,859747
14795,1504461,899045
14796,944765,1028584
14797,1057706,1027235
14798,1031093,1531537
14799,1449488,1570132
14800,73887,1644378
14801,896878,1556226
14802,1605931,899751
14803,1555571,1355848
14804,1367083,1360604
14805,1381871,1529864
14806,103379,1499268
14807,37996,40730
14808,1522767,1564657
14809,1626878,1098972
14810,1235007,1551182
14811,1435163,1473654
14812,1304421,1364856
14813,1029581,908937
14814,896493,724742
14815,827054,1643194
14816,39911,55362
14817,103682,1085392
14818,1289790,1382230
14819,895655,6720
14820,90896,1564968
14821,1378946,1549084
14822,1635569,1179484
14823,784977,1624982
14824,1424844,18172
14825,1065865,25475
14826,1345126,1524829
14827,1327068,1309442
14828,1489588,1542013
14829,1651790,861884
14830,1486800,1104280
14831,940944,1014739
14832,1660156,1274644
14833,39047,1081078
14834,1343034,1313275
14835,1446806,1516887
14836,914475,1132509
14837,1061692,812146
14838,1637459,1070523
14839,1605481,1603494
14840,1621130,1416265
14841,1139812,1042534
14842,1178104,1424454
14843,1402436,1586454
14844,1584754,883902
14845,1653542,1417926
14846,1469134,1621832
14847,1295560,1644867
14848,1054102,1604083
14849,1045309,717954
14850,1574085,1399520
14851,732485,1001915
14852,1603345,1630212
14853,1632790,104894
14854,1360530,945828
14855,1577189,1465740
14856,846581,1345756
14857,1265131,1606440
14858,1319643,1072627
14859,1651235,763950
14860,834365,946563
14861,55387,1643848
14862,917470,1456455
14863,1035267,1592143
14864,1630513,1564347
14865,906553,1620533
14866,1543739,1036030
14867,318154,889057
14868,1379661,1586468
14869,1537058,1583107
14870,1622117,1375063
14871,1326200,1621364
14872,1528172,1164888
14873,883241,6281
14874,89089,927914
14875,1326190,1367064
14876,1082733,1491675
14877,98222,1045546
14878,1114925,1140536
14879,79661,946454
14880,1332174,1324772
14881,746515,1514994
14882,1613767,1135971
