cik,company,sic,state_of_inc,state_location,year,,
1298787,STRUCTURED ASSET MORT INV II INC BEAR STEARNS ALT A TR 04 7,6189,DE,NY,2004,,
1298824,PetroHunter Energy Corp,1311,MD,CO,2007,,
1298946,DiamondRock Hospitality Co,6798,,MD,2005,,
1298978,"Market Leader, Inc.",7310,WA,WA,2008,,
1299014,First Horizon Asset Sec Mort Pas Thr Certs Ser 2004-AA3,6189,DE,TX,2004,,
1299015,"HOME EQUITY MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2004-FFB",6189,DE,NY,2004,,
1299020,"Point Center Mortgage Fund I, LLC",6211,DE,CA,2006,,
1299033,"Calamos Asset Management, Inc. /DE/",6211,,IL,2004,,
1299064,Horizon Lines Holding Corp.,4400,,NC,2005,,
1299085,CWABS INC ASSET BACKED CERTIFICATES SERIES 2004-ECC2,6189,DE,CA,2004,,
1299109,"Peninsula Gaming, LLC",7948,DE,IA,2004,,
1299110,Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2004-7,6189,DE,NC,2004,,
1299114,"ABFC Asset-Backed Certificates, Series 2004-FF1",6189,DE,NC,2004,,
1299121,AMERIQUEST MORTGAGE SECURITIES INC ASSET-BACKED PASS-THROUGH CERTIFICATES SERIES 2004-R8,6189,DE,CA,2005,,
1299130,"PACIFIC BIOSCIENCES OF CALIFORNIA, INC.",3826,DE,CA,2012,,
1299139,TearLab Corp,3841,DE,CA,2010,,
1299210,KMG America CORP,6311,VA,MN,2004,,
1299222,CWMBS 2004-J6,6189,DE,CA,2004,,
1299229,"Mortgage Pass-Through Certificates, Series 2004-J6",6189,,,2004,,
1299264,STRUCTURED ADJUSTABLE RATE MORTGAGE LOAN RATE,6189,DE,NY,2005,,
1299269,STRUCTURED ASSET MORT INV II INC BEAR STEARNS ALT A TR 04 8,6189,DE,NY,2004,,
1299272,"CSFB MORTGAGE-BACKED PASS-THROUGH CERTIFICATES, SERIES 2004-AR7",6189,DE,NY,2004,,
1299275,ACE Securities Corp Series 2004-RM1,6189,DE,NC,2004,,
1299279,"Structured Asset Securities Corp Mortgage Pass-Through Certificates, Series 2004-16XS",6189,DE,NY,2004,,
1299349,"CSFB Mortgage-Backed Pass-Through Certificates, Series 2004-4",6189,DE,NY,2004,,
1299377,STRUCTURED ASSET MORT INV II INC BEAR STEARNS ALT A TR 04 9,6189,DE,NY,2004,,
1299481,J.P. Morgan Chase Commercial Mortgage Series 2004-LN2,6189,DE,MA,2005,,
1299482,CSFB MORT SEC CORP COMM MORT PAS THR CERTS 2004 C3,6189,DE,NY,2004,,
1299688,"optionsXpress Holdings, Inc.",6211,DE,IL,2004,,
1299704,"Advance America, Cash Advance Centers, Inc.",6141,DE,SC,2004,,
1299709,"Axos Financial, Inc.",6035,DE,NV,2019,,
1299716,U.S. Shipping Partners L.P.,4400,DE,NJ,2004,,
1299835,RAAC Series 2004-SP2,6189,DE,MN,2005,,
1299864,"LYFE Communications, Inc.",4841,UT,UT,2010,,
1299901,"Trade Street Residential, Inc.",6798,MD,FL,2013,,
1299957,"PARK PLACE SECURITIES INC ASSET-BACKED PASS-THROUGH CERTIFICATES, SERIES 2004-WCW1",6189,DE,CA,2004,,
1299966,"Black Raven Energy, Inc.",4922,NV,CO,2007,,
1299967,"JMG Exploration, Inc.",1311,NV,NY,2005,,
1299969,"Comstock Holding Companies, Inc.",1531,DE,VA,2012,,
1300128,Biotel Inc.,3841,MN,MN,2009,,
1300317,ECC Capital CORP,6798,,CA,2004,,
1300414,"SHIMODA MARKETING, INC.",8742,FL,TX,2008,,
1300446,"VWR International, Inc.",5040,DE,PA,2004,,
1300485,"CubeSmart, L.P.",6798,MD,PA,2011,,
1300514,LAS VEGAS SANDS CORP,7011,NV,NV,2004,,
1300524,AMERICAN INTERNATIONAL HOLDINGS CORP.,1389,NV,TX,2012,,
1300578,INNOVATIVE CARD TECHNOLOGIES INC,3670,DE,CA,2008,,
1300638,"Asset Backed Funding Corp C-BASS Mortgage Loan Asset-Backed Certificates, Series 2004-CB5",6189,DE,NC,2004,,
1300662,Proguard Acquisition CORP,3669,FL,FL,2008,,
1300670,"GMACM Mortgage Pass-Through Certificates, Series 2004-J4",6189,DE,MN,2004,,
1300699,"Athenex, Inc.",2834,DE,NY,2017,,
1300734,"SHINECO, INC.",100,,F4,2016,,
1300744,SKINS INC.,3140,NV,NY,2008,,
1300834,"HOMESTAR MORTGAGE ACCEPTANCE CORP ASSET-BACKED PASS-THROUGH CERTIFICATES, SERIES 2004-4",6189,DE,NJ,2004,,
1300867,Sound Revolution Inc.,7372,DE,NY,2009,,
1300938,"ABCO Energy, Inc.",1700,NVType,AZ,2014,,
1301031,Demandware Inc,7371,DE,MA,2012,,
1301063,"Alpha Natural Resources, Inc.",1221,DE,VA,2009,,
1301075,CONEXUS CATTLE CORP.,1000,NV,CT,2014,,
1301081,Pharmasset Inc,2834,,NJ,2007,,
1301106,National Interstate CORP,6331,OH,OH,2004,,
1301180,"Organa Technologies Group, Inc.",5900,,FL,2007,,
1301206,"ECOTALITY, INC.",3621,NV,AZ,2010,,
1301236,Sotherly Hotels Inc.,6798,MD,VA,2013,,
1301258,"WaMu Mortgage Pass-Through Certificates, Series 2004-CB3",6189,DE,IL,2004,,
1301259,"WaMu Mortgage Pass-Through Certificates, Series 2004-AR11",6189,DE,IL,2004,,
1301299,Siberian Energy Group Inc.,1381,NVType,NY,2008,,
1301348,"HEMOBIOTECH, INC.",2836,DE,TX,2007,,
1301367,IDO Security Inc.,8071,NV,A9,2008,,
1301399,"Language Line, Inc.",4899,,CA,2004,,
1301406,"Language Line Holdings, Inc.",4899,,CA,2004,,
1301417,"CSFB Home Equity Pass-Through Certificates, Series 2004-FRE1",6189,DE,NY,2004,,
1301458,Bayview Financial Sec Co LLC Mort Pas Thr Certs Ser 2004 C,6189,DEType,FL,2004,,
1301501,"Achaogen, Inc.",2834,DE,CA,2018,,
1301508,KKR Financial Corp,6798,MDType,CA,2005,,
1301551,"CDMC MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2004-4",6189,DE,NJ,2004,,
1301552,Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2004-H,6189,DE,NC,2004,,
1301566,Allied Security Holdings LLC,7381,DE,PA,2004,,
1301611,"LIFEPOINT HEALTH, INC.",8062,DE,TN,2015,,
1301683,"ABFC Asset-Backed Certificates, Series 2004-HE1",6189,DE,NC,2004,,
1301704,Go-Page Corp,7372,,NV,2014,,
1301712,IRONCLAD PERFORMANCE WEAR CORP,5090,,TX,2008,,
1301752,"HOME EQUITY MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2004-4",6189,DE,NY,2004,,
1301753,First Horizon Asset Sec Mort Pas Thr Certs Ser 2004-FA1,6189,DE,TX,2004,,
1301754,First Horizon Asset Sec Mort Pas Thr Certs Ser 2004-AR5,6189,DE,TX,2004,,
1301782,MERRILL LYNCH MORT INV INC MLMI Series 2004-A2,6189,DE,NY,2004,,
1301787,BlueLinx Holdings Inc.,5031,DE,GA,2005,,
1301838,"Premier Product Group, Inc.",1400,WY,CA,2016,,
1301839,Tintic Gold Mining CO,1040,NV,F4,2008,,
1301843,QUANTUM SOLAR POWER CORP.,7372,,A1,2010,,
1301874,"Heavy Earth Resources, Inc.",7812,FL,CA,2011,,
1301925,"CSFB MORTGAGE-BACKED PASS-THROUGH CERTIFICATES, SERIES 2004-AR8",6189,DE,NY,2004,,
1301927,Banc of America Funding Corp. Mortgage Pass-Through Certificates Series 2004-2,6189,DE,MD,2004,,
1301928,Banc of America Funding Corp. Mortgage Pass-Through Certificates Series 2004-A,6189,DE,MD,2004,,
1301932,BioMed Realty L P,6798,MD,CA,2010,,
1301937,ACE Securities Corp Series 2004-FM2,6189,DE,NC,2004,,
1301963,IndyMac RAST 2004-R2,6189,,CA,2005,,
1301983,"Structured Asset Securities Corp Mortgage Pass-Through Certificates, Series 2004-15",6189,DE,NY,2004,,
1301991,"SmartMetric, Inc.",3990,NV,NV,2008,,
1301997,"Structured Asset Securities Corp Mortgage Pass-Through Certificates, Series 2004-17XS",6189,DE,NY,2004,,
1302012,AMERIQUEST MORTGAGE SECURITIES INC ASSET-BACKED PASS-THROUGH CERTIFICATES SERIES 2004-R9,6189,DE,CA,2005,,
1302015,Structured Asset Mortgage Investments II Series 2004-AR5,6189,DE,NY,2004,,
1302028,"Manitex International, Inc.",3559,MI,IL,2008,,
1302084,NextSource Materials Inc.,1040,MN,A6,2017,,
1302130,"IMPAC SECURED ASSETS CORP MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2004-3",6189,CA,CA,2004,,
1302143,"CuraTech Industries, Inc.",2834,UT,UT,2008,,
1302176,"Benjamin Franklin Bancorp, Inc.",6036,MA,MA,2005,,
1302177,"POKERTEK, INC.",3990,NC,NC,2007,,
1302185,STRUCTURED ASSET MORT INV II INC BEAR STEARNS ALT A TR 04 10,6189,DE,NY,2004,,
1302187,"Asset Backed Pass-Through Certificates, Series 2004-HE6",6189,DE,NY,2004,,
1302215,"HOULIHAN LOKEY, INC.",6282,,CA,2016,,
1302244,Valley Commerce Bancorp,6022,CA,CA,2006,,
1302324,PRUDENTIAL BANCORP INC OF PENNSYLVANIA,6036,,PA,2005,,
1302331,"China Holdings, Inc.",2833,NV,NV,2008,,
1302350,JMP GROUP LLC,6211,,CA,2014,,
1302365,"Our Glass, Inc.",9995,NV,FL,2008,,
1302387,"BV Financial, Inc.",6035,X1,MD,2008,,
1302502,Pacific Coast National Bancorp,6021,CA,CA,2008,,
1302552,"Park Place Securities, Inc., Asset-Backed Pass-Through Certificates, Series 2004-WHQ1",6189,DE,CA,2004,,
1302554,"Winston Pharmaceuticals, Inc.",2834,,IL,2008,,
1302573,OncoMed Pharmaceuticals Inc,2834,DE,CA,2013,,
1302582,ME Portfolio Management SMHL Global Fund No. 7,6189,,C3,2005,,
1302636,"ARGENT SECURITIES INC ASSET-BACKED PASS-THROUGH CERTIFICATES, SERIES 2004-W10",6189,,CA,2005,,
1302676,"Lifeline Systems, Inc.",3663,MA,MA,2004,,
1302707,"Horizon Lines, Inc.",4400,,NC,2005,,
1302709,"Georgetown Bancorp, Inc.",6036,X1,MA,2009,,
1302834,Ridgewood Energy M Fund LLC,1381,,NJ,2005,,
1302849,Ideal Financial Solutions Inc,7372,,NV,2010,,
1302901,"HOME FEDERAL BANCORP, INC. OF LOUISIANA",6035,,LA,2008,,
1302913,"Genesis Electronics Group, Inc.",7389,,NJ,2009,,
1302946,TWO RIVERS WATER & FARMING Co,100,CO,CO,2012,,
1302977,Wornick CO,2030,DE,OH,2004,,
1303026,"SFSB, Inc.",6035,X1,MD,2007,,
1303122,"Park Place Securities, Inc., Asset-Backed Pass-Through Certificates, Series 2004-WCW2",6189,DE,CA,2004,,
1303197,Arran Funding LTD,6189,XX,XX,2005,,
1303276,Marquee Holdings Inc.,7830,DE,NY,2005,,
1303313,"LHC Group, Inc",8082,,LA,2005,,
1303328,"Park Place Securities, Inc. Asset-Backed Pass-Through Certificates, Series 2004-MCW1",6189,DE,CA,2004,,
1303330,"China Housing & Land Development, Inc.",6513,NV,F4,2007,,
1303433,Optionable Inc,6200,,NY,2007,,
1303497,"CardioVascular BioTherapeutics, Inc.",2834,DE,NV,2004,,
1303531,"ROYAL FINANCIAL, INC.",6036,,IL,2009,,
1303565,"Tarpon Industries, Inc.",3317,MI,MI,2004,,
1303633,AMERIQUEST MORTGAGE SECURITIES INC. ASSET-BACKED PASS-THROUGH CERTIFICATES SERIES 2004-IA1,6189,DE,CA,2005,,
1303652,Tableau Software Inc,7372,,WA,2013,,
1303804,"Reef Global Energy IV, L.P.",1311,NV,TX,2004,,
1303846,Banc of America Commercial Mort. Pass through Certificate Series 2004-4,6189,DE,NC,2005,,
1303849,"Avantair, Inc",4522,DE,FL,2007,,
1303942,BankFinancial CORP,6035,,IL,2005,,
1303985,Ace Securities Corp Series HE2,6189,DE,NC,2004,,
1304069,"Bois d Arc Energy, Inc.",1311,NV,TX,2005,,
1304161,"Pharma-Bio Serv, Inc.",8742,,PR,2008,,
1304200,Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2004-I,6189,DE,NC,2004,,
1304267,RFMSII 2004-HI3,6189,DE,MN,2005,,
1304280,Novelis Inc.,3350,A6,GA,2004,,
1304366,Community Bancorp,6021,NV,NV,2004,,
1304409,ATHENA GOLD CORP,1040,DE,CA,2020,,
1304414,"CDMC MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2004-5",6189,DE,NJ,2004,,
1304421,"Consolidated Communications Holdings, Inc.",4813,DE,IL,2005,,
1304423,Popular ABS Inc Mortgage Pass-Through Certificates Series 2004-4,6189,DE,DE,2004,,
1304458,Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2004-8,6189,DE,NC,2004,,
1304464,"INERGY MIDSTREAM, L.P.",4922,DE,TX,2012,,
1304492,Anterix Inc.,4813,DE,NJ,2020,,
1304568,CWABS INC ASSET BACKED CERTIFICATES SERIES 2004-8,6189,DE,CA,2004,,
1304623,ACA Capital Holdings Inc,6351,,NY,2006,,
1304648,CWABS INC ASSET BACKED CERTIFICATES SERIES 2004-7,6189,DE,CA,2004,,
1304702,First Horizon Asset Sec Mort Pas Thr Certs Ser 2004-AA4,6189,DE,TX,2004,,
1304703,First Horizon Asset Sec Mort Pas Thr Certs Ser 2004-6,6189,DE,TX,2004,,
1304707,STRATS SM FOR JPMORGAN CHASE & CO SEC SERIES 2004-13,6189,,NC,2004,,
1304730,HQDA ELDERLY LIFE NETWORK CORP.,8300,NV,CA,2018,,
1304740,Bridge Capital Holdings,6021,CA,CA,2004,,
1304741,Cannagistics Inc.,1000,NV,NY,2019,,
1304745,IndyMac RAST 2004-A8,6189,,CA,2005,,
1304831,CWABS INC ASSET BACKED CERTIFICATES SERIES 2004-9,6189,DE,CA,2004,,
1304842,"HOMESTAR MORTGAGE ACCEPTANCE CORP ASSET BACKED PASS-THROUGH CERTIFICATES, SERIES 2004-5",6189,DE,NJ,2004,,
1304850,CWABS INC ASSET BACKED CERTIFICATES SERIES 2004-AB1,6189,DE,CA,2004,,
1304898,VICTORY EAGLE RESOURCES CORP.,1000,NV,O5,2009,,
1304901,TRI-S SECURITY CORP,7381,GA,GA,2004,,
1304944,STRUCTURED ASSET MORT INV II INC BEAR STEARNS ALT A TR 04 11,6189,DE,NY,2004,,
1304949,ACE Securities Corp Series 2004-SD1,6189,DE,NC,2004,,
1304960,Banc of America Funding Corp. Mortgage Pass-Through Certificates Series 2004-3,6189,DE,MD,2004,,
1304961,Structured Asset Securities Corp 2004-18H,6189,DE,NY,2004,,
1304975,Structured Asset Securities Corp 2004-S3,6189,DE,NY,2004,,
1304976,"Structured Asset Securities Corp Mortgage Pass-Through Certificates, Series 2004-19-XS",6189,DE,NY,2005,,
1304988,PRINCIPAL LIFE INCOME FUNDINGS TRSUT 2004-53,6321,DE,IA,2004,,
1304994,TD BANKNORTH INC.,6022,DE,ME,2005,,
1305001,PRINCIPAL LIFE INCOME FUNDINGS TRSUT 2004-54,6321,DE,IA,2004,,
1305010,PRINCIPAL LIFE INCOME FUNDINGS TRSUT 2004-55,6321,DE,IA,2004,,
1305014,ASHLAND INC.,5160,KY,KY,2005,,
1305018,"Norcraft Holdings, L.P.",2430,DE,MN,2004,,
1305168,"ARC DOCUMENT SOLUTIONS, INC.",7330,DE,CA,2012,,
1305192,"CSFB Mortgage-Backed Pass-Through Certificates, Series 2004-6",6189,DE,NY,2004,,
1305220,"INTERNATIONAL SHIPPING ENTERPRISES, INC.",6770,DE,NY,2004,,
1305253,"Eiger BioPharmaceuticals, Inc.",2836,DE,CA,2015,,
1305294,QLIK TECHNOLOGIES INC,7372,DEType,PA,2010,,
1305323,Zovio Inc,8200,DE,AZ,2019,,
1305399,"First Business Financial Services, Inc.",6022,,,2005,,
1305409,Valera Pharmaceuticals Inc,2834,,NJ,2005,,
1305417,"Asset Backed Pass-Through Certificates, Series 2004-HE7",6189,DE,NY,2004,,
1305435,AMERIQUEST MORTGAGE SECURITIES INC. ASSET-BACKED PASS-THROUGH CERTIFICATES SERIES 2004-R10,6189,DE,CA,2005,,
1305452,CAROLYN RIVER PROJECTS LTD.,1000,NV,A1,2009,,
1305464,Refco Finance Inc.,6200,DE,NY,2005,,
1305468,"Refco Group Ltd., LLC",6200,DE,NY,2005,,
1305478,Granite Master Issuer plc,6189,X0,X0,2006,,
1305479,Granite Finance Funding 2 LTD,6189,X0,X0,2006,,
1305507,Arlington Tankers Ltd.,4412,D0,D0,2005,,
1305629,PG&E Energy Recovery Funding LLC,6189,DE,CA,2005,,
1305631,"TriView Global Fund, LLC",6221,DE,DE,2005,,
1305686,"ARGENT SECURITIES INC ASSET-BACKED PASS-THROUGH CERTIFICATES, SERIES 2004-W11",6189,,CA,2005,,
1305773,ConforMIS Inc,3842,DE,MA,2015,,
1305818,"Park Place Securities, Inc., Asset-Backed Pass-Through Certificates, Series 2004-MHQ1",6189,DE,CA,2004,,
1306021,"Asset-Backed Funding Corp. ABFC Asset Backed Certificates, Series 2004-OPT5",6189,DE,NC,2004,,
1306035,YUS INTERNATIONAL GROUP Ltd,5990,NV,K3,2013,,
1306046,"Asia Electrical Power International Group, Inc.",3613,NV,NV,2007,,
1306051,"GTA-IB, LLC",7011,FL,SC,2004,,
1306082,"MORTGAGE ASSET SECURITIZATION TRANSACTIONS, INC. MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2004-0PT2",6189,DE,NY,2004,,
1306109,National Health Partners Inc,8090,,PA,2008,,
1306175,LEHMAN ABS CORP DAIMLERCHRYSLER DEBENTURE-BACKED SERIES 2004-8,6189,DE,NY,2004,,
1306176,CSFB COMMERCIAL MORT PASS THR CERTS SER 2004 C4,6189,DE,NY,2004,,
1306527,"Hiland Partners, LP",1311,DE,TX,2004,,
1306562,Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2004-J,6189,DE,NC,2004,,
1306755,PDC 2004-C Limited Partnership,1381,,WV,2004,,
1306756,PDC 2004-D Limited Partnership,1381,WV,WV,2004,,
1306757,PDC 2004-A Limited Partnership,1381,WV,WV,2004,,
1306758,PDC 2004-B Limited Partnership,1381,WV,WV,2004,,
1306830,Celanese CORP,2810,DE,TX,2004,,
1306898,COMM 2004-LNB4,6189,DE,MA,2005,,
1306918,"WaMu Mortgage Pass-Through Certificates, Series 2004-AR12",6189,DE,IL,2004,,
1306922,"WaMu Mortgage Pass-Through Certificates, Series 2004-CB4",6189,DE,IL,2004,,
1306944,"STINGER SYSTEMS, INC",3480,NV,FL,2005,,
1307140,"LIFESTYLE MEDICAL NETWORK, INC.",4833,NV,FL,2012,,
1307163,First Horizon Asset Sec Mort Pas Thr Certs Ser 2004-AA5,6189,DE,TX,2004,,
1307190,First Horizon Asset Sec Mort Pas Thr Certs Ser 2004-AR6,6189,DE,TX,2004,,
1307191,Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2004-9,6189,DE,NC,2004,,
1307195,"Washington Mutual MSC Mortgage Pass-Through Certificates, Series 2004-RA4",6189,DE,IL,2004,,
1307231,Merrill Lynch Mort Inv Inc MLMI Series 2004-A4,6189,DE,NY,2004,,
1307286,CSFB Home Equity Pass-Through 2004-AA1,6189,DE,NY,2004,,
1307345,NETFONE INC,4813,,L6,2008,,
1307425,CARBIZ INC,5500,A6,FL,2009,,
1307481,"Structured Asset Securities Corp Mortgage Pass-Through Certificates, Series 2004-20",6189,DE,NY,2005,,
1307488,"CEC Funding, LLC",6189,DE,MA,2005,,
1307495,"BEC Funding II, LLC",6189,DE,MA,2005,,
1307508,CEF EQUIPMENT HOLDING GE COMMERICAL EQUIP FIN SERIES 2004-1,6189,DE,,2004,,
1307531,ACE Securities Corp Series 2004-HE3,6189,DE,NC,2004,,
1307540,Banc of America Funding Corp. Mortgage Pass-Through Certificates Series 2004-B,6189,DE,MD,2004,,
1307579,LIQTECH INTERNATIONAL INC,3590,NV,G7,2011,,
1307595,"CSFB Mortgage-Back Pass-Through Certificates, Series 2004-7",6189,DE,NY,2004,,
1307596,CWABS INC ASSET BACKED CERTIFICATES SERIES 2004-11,6189,DE,CA,2004,,
1307624,HYB Holding Corp.,2750,UT,NY,2020,,
1307701,Tiger Renewable Energy Ltd.,2860,NV,NJ,2009,,
1307748,InvenTrust Properties Corp.,6798,MD,IL,2015,,
1307752,"VirtualScopics, Inc.",3841,DE,NY,2008,,
1307837,J.P. Morgan Chase Commercial Mortgage Securities Series 2004-CIBC10,6189,DE,MA,2004,,
1307847,AMERIQUEST MORTGAGE SECURITIES INC. ASSET-BACKED PASS-THROUGH CERTIFICATES SERIES 2004-R11,6189,DE,CA,2005,,
1307873,SOLAR ENERTECH CORP,3674,DE,CA,2008,,
1307901,"Girasolar, Inc.",3600,DE,MI,2006,,
1307954,Huntsman CORP,2800,DE,TX,2004,,
1307969,"024 Pharma, Inc.",3089,NJ,FL,2016,,
1307989,"Kenergy Scientific, Inc.",7373,NJ,FL,2010,,
1308017,FedFirst Financial CORP,6035,X1,PA,2007,,
1308027,Vystar Corp,3060,GA,MA,2009,,
1308085,VISANT CORP,3911,,MN,2005,,
1308137,"BLACKSANDS PETROLEUM, INC.",1311,NV,CO,2008,,
1308161,"TWENTY-FIRST CENTURY FOX, INC.",4841,,NY,2013,,
1308208,"UNIVERSAL LOGISTICS HOLDINGS, INC.",4213,MI,MI,2016,,
1308484,RAAC Series 2004-SP3,6189,DE,MN,2005,,
1308503,"Park Place Securities, Inc., Asset-Backed Pass-Through Certificates, Series 2004-WWF1",6189,DE,CA,2004,,
1308547,"Dolby Laboratories, Inc.",3663,DE,CA,2005,,
1308569,MAJOR LEAGUE FOOTBALL INC,8742,DE,FL,2015,,
1308606,"Spirit Realty Capital, Inc.",6512,MD,TX,2013,,
1308710,"Jayhawk Energy, Inc.",1311,CO,AZ,2009,,
1308711,"Behringer Harvard Opportunity REIT I, Inc.",6798,MD,TX,2005,,
1309053,Red Mile Entertainment Inc,7372,,CA,2009,,
1309055,Juma Technology Corp.,4813,,NY,2008,,
1309056,TGI Solar Power Group Inc.,7389,DE,NJ,2016,,
1309057,"China Health Industries Holdings, Inc.",2834,,F4,2009,,
1309082,"CAMBER ENERGY, INC.",1311,NV,TX,2017,,
1309108,WEX Inc.,7389,DE,ME,2012,,
1309126,"Money Tree, Inc.",6141,GA,GA,2005,,
1309132,Aspect FuturesAccess LLC,6221,DE,NY,2011,,
1309133,ML Cornerstone FuturesAccess LLC,6221,DE,NJ,2005,,
1309136,ML Winton FuturesAccess LLC,6221,DE,NY,2005,,
1309141,SYDYS CORP,7310,NV,NY,2009,,
1309248,"Homestar Mortgage Acceptance Corp Asset Backed Pass-Through Certificates, 2004-6",6189,DE,NJ,2004,,
1309251,"FOUNTAIN HEALTHY AGING, INC.",4700,NV,NV,2008,,
1309304,BIO BRIDGE SCIENCE INC,2834,DE,IL,2008,,
1309308,"Banc of America Commercial Mortgage Pass-Through Certificates, Series 2004-5",6189,DE,NC,2004,,
1309346,"China Premium Lifestyle Enterprise, Inc.",5500,NV,K3,2006,,
1309351,Popular ABS Inc Mortgage Pass-Through Certificates Series 2004-5,6189,DE,DE,2004,,
1309383,"WaMu Mortgage Pass-Through Certificates, Series 2004-AR13",6189,DE,IL,2004,,
1309385,Morgan Stanley ABS Capital I Inc. IXIS MOR CAP TR 2004-HE4,6189,DE,NY,2005,,
1309395,"GMACM Mortgage Pass-Through Cerificates, Series 2004-J5",6189,DE,MN,2004,,
1309402,Green Plains Inc.,2860,IA,NE,2014,,
1309442,InsPro Technologies Corp,7372,DE,PA,2010,,
1309524,Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2004-10,6189,DE,NC,2004,,
1309650,Banc of America Mortgage Securities Mortgage Pass-Through Certificates Series 2004-K,6189,DE,NC,2004,,
1309706,CWABS INC ASSET BACKED CERTIFICATES SERIES 2004-EC1,6189,DE,CA,2004,,
1309764,KRANEM CORP,5961,CO,CA,2008,,
1309806,First Horizon Asset Sec Mort Pas Thr Certs Ser 2004-7,6189,DE,TX,2004,,
1309807,First Horizon Asset Sec Mort Pas Thr Certs Ser 2004-AA6,6189,DE,TX,2004,,
1309830,Bay View Deposit CORP,6189,DE,CA,2005,,
1309987,WMG Acquisition Corp,7900,DE,NY,2005,,
1310023,Foundation Coal CORP,1221,DE,MD,2004,,
1310067,SEARS HOLDINGS CORP,5311,DE,IL,2006,,
1310068,CWABS INC ASSET BACKED CERTIFICATES SERIES 2004-12,6189,DE,CA,2004,,
1310094,ACCENTIA BIOPHARMACEUTICALS INC,2834,FL,FL,2005,,
1310114,"SERVICESOURCE INTERNATIONAL, INC.",7389,DE,CO,2011,,
1310119,Bear Stearns BSALTA 2004-12,6189,DE,NY,2004,,
1310123,Banc of America Funding Corp. Mortgage Pass-Through Certificates Series 2004-4,6189,DE,MD,2004,,
1310124,GMAC Commercial Mortgage Pass-Through Certificates Series 2004-C3,6189,DE,PA,2004,,
1310157,FSP GALLERIA NORTH CORP,6798,,MA,2006,,
1310191,"Park Place Securities, Inc., Asset-Backed Pass-Through Certificates, Series 2004-WHQ2",6189,DE,CA,2004,,
1310211,ACE Securities Corp Series 2004-HE4,6189,DE,NC,2004,,
1310234,"SASCO Mortgage Pass-through Certificates, Series 2004-S4",6189,DE,NY,2004,,
1310240,MASTR Adjustable Rate Mortgages 2004-14,6189,DE,NY,2004,,
1310243,"Alpha Natural Resources, Inc.",1221,DE,VA,2004,,
1310261,POWER AIR CORP,1000,NV,A1,2008,,
1310274,"CSFB Mortgage-Backed Pass-Through Certificates, Series 2004-8",6189,DE,NY,2004,,
1310291,"SMARTPAY EXPRESS, INC.",6199,NV,FL,2008,,
1310309,"Structured Asset Securities Corp Mortgage Pass-Through Certificates, Series 2004-21XS",6189,DE,NY,2005,,
1310313,"Brooklyn Federal Bancorp, Inc.",6035,X1,NY,2005,,
1310369,"Asset Backed Pass-Through Certificates, Series 2004-HE8",6189,DE,NY,2004,,
1310371,Banc of America Funding Corp. Mortgage Pass-Through Certificates Series 2004-C,6189,DE,MD,2004,,
1310383,"Summit Healthcare REIT, Inc",6798,MD,CA,2013,,
1310482,Uniontown Energy Inc.,1311,NV,A1,2010,,
1310488,"BIOFORCE NANOSCIENCES HOLDINGS, INC.",3826,NV,VA,2017,,
1310497,"W. S. Industries, Inc.",8742,NV,NV,2009,,
1310527,"QSAM Biosciences, Inc.",2842,DE,TX,2020,,
1310630,"Trafalgar Resources, Inc.",6770,UT,K3,2009,,
1310663,"K&F Industries Holdings, Inc.",3728,,NY,2005,,
1310666,"Asset-Backed Pass-Through Certificates, Series 2004-R12",6189,DE,CA,2005,,
1310667,"Reef Global Energy V, L.P.",1311,NV,TX,2004,,
1310701,"Asset Backed Pass-Through Certificates, Series 2004-HE9",6189,DE,NY,2004,,
1310785,CSFB COMMERCIAL MORT PASS THR CERTS SER 2004 C5,6189,DE,NY,2005,,
1310893,BLUESKY SYSTEMS CORP,6531,,MA,2008,,
1310897,PanAmSat Holding CORP,4899,DE,CT,2005,,
1310914,"CenterPoint Energy Transition Bond CO II, LLC",6189,DE,TX,2005,,
1310982,Park Place Energy Corp.,1311,NV,TX,2008,,
1310986,"J.P. Morgan Chase Commercial Mortgage Securities Corp. Commercial Mortgage Pass-Through Certificates, Series 2004-C3",6189,DE,MA,2004,,
1311090,"Asset Backed Pass-Through Certificates, Series 2004-HE10",6189,DE,NY,2004,,
1311131,Rockville Financial Inc.,6021,,CT,2005,,
1311185,"New Taohuayuan Culture Tourism Co., Ltd.",7011,NV,F4,2008,,
1311230,"TerraVia Holdings, Inc.",2860,DE,CA,2016,,
1311241,INTERMOLECULAR INC,3674,DE,CA,2011,,
